2014.0,3.0,3.0,21.0,24.0,0.27,190.0,0.73,0.0,1.0,264.0,34.0,0.75,11.0,0.0,35.0,20.0,0.33,307.0,0.7,0.0,3.0,42.0,10.0,0.0,7.0,2.0,25.0,37.0,19.0
2014.0,3.0,16.0,11.0,17.0,0.46,197.0,0.6,0.0,4.0,60.0,21.0,0.66,9.0,1.0,28.0,21.0,0.4,300.0,0.6,2.0,3.0,114.0,26.0,0.16,6.0,1.0,32.0,27.0,19.0
2014.0,4.0,25.0,27.0,31.0,0.68,295.0,0.71,1.0,1.0,154.0,38.0,0.75,7.0,0.0,37.0,17.0,0.12,243.0,0.57,4.0,2.0,86.0,17.0,1.0,11.0,2.0,23.0,45.0,14.0
2014.0,4.0,18.0,16.0,21.0,0.5,302.0,0.78,0.0,1.0,56.0,18.0,0.8,9.0,0.0,24.0,33.0,0.63,261.0,0.65,2.0,1.0,235.0,41.0,0.5,6.0,0.0,36.0,38.0,17.0
2014.0,4.0,8.0,4.0,17.0,0.31,220.0,0.47,2.0,2.0,96.0,23.0,0.33,8.0,0.0,29.0,19.0,0.35,264.0,0.67,2.0,3.0,37.0,23.0,0.0,8.0,1.0,31.0,17.0,23.0
2014.0,4.0,7.0,5.0,16.0,0.11,176.0,0.5,2.0,3.0,85.0,16.0,0.66,6.0,1.0,18.0,31.0,0.5,393.0,0.7,1.0,0.0,105.0,41.0,0.66,11.0,0.0,42.0,17.0,41.0
2014.0,4.0,21.0,0.0,20.0,0.66,248.0,0.58,0.0,2.0,67.0,26.0,0.0,7.0,1.0,30.0,25.0,0.76,327.0,0.7,0.0,0.0,127.0,30.0,0.66,4.0,0.0,30.0,10.0,38.0
2014.0,4.0,17.0,11.0,17.0,0.4,272.0,0.7,0.0,4.0,88.0,27.0,1.0,5.0,0.0,35.0,17.0,0.46,204.0,0.51,1.0,2.0,132.0,27.0,0.5,6.0,1.0,25.0,24.0,17.0
2014.0,4.0,23.0,3.0,21.0,0.53,287.0,0.48,1.0,1.0,63.0,19.0,0.6,9.0,0.0,26.0,27.0,0.42,305.0,0.73,0.0,5.0,85.0,27.0,0.66,13.0,1.0,34.0,27.0,24.0
2014.0,4.0,9.0,14.0,24.0,0.45,278.0,0.74,1.0,0.0,157.0,35.0,0.5,5.0,2.0,31.0,17.0,0.42,264.0,0.63,3.0,2.0,53.0,18.0,1.0,9.0,1.0,29.0,38.0,14.0
2014.0,4.0,6.0,15.0,21.0,0.64,235.0,0.78,2.0,3.0,85.0,25.0,1.0,3.0,1.0,31.0,19.0,0.56,365.0,0.74,0.0,2.0,42.0,20.0,0.0,7.0,0.0,29.0,14.0,33.0
2014.0,4.0,20.0,19.0,23.0,0.66,288.0,0.6,2.0,1.0,123.0,22.0,1.0,5.0,0.0,27.0,26.0,0.46,317.0,0.63,0.0,0.0,241.0,44.0,0.66,6.0,0.0,33.0,28.0,41.0
2014.0,4.0,26.0,30.0,11.0,0.38,191.0,0.48,2.0,1.0,22.0,12.0,0.0,10.0,2.0,18.0,20.0,0.42,189.0,0.56,1.0,4.0,218.0,42.0,0.33,10.0,0.0,42.0,21.0,26.0
2014.0,4.0,22.0,24.0,20.0,0.4,334.0,0.72,1.0,2.0,104.0,13.0,0.66,3.0,2.0,25.0,24.0,0.57,255.0,0.75,0.0,1.0,190.0,35.0,1.0,6.0,0.0,35.0,17.0,38.0
2014.0,4.0,10.0,13.0,13.0,0.22,215.0,0.66,2.0,3.0,75.0,16.0,1.0,3.0,1.0,24.0,26.0,0.58,236.0,0.76,0.0,2.0,207.0,38.0,0.66,4.0,0.0,36.0,14.0,41.0
2014.0,5.0,19.0,18.0,20.0,0.33,188.0,0.5,2.0,6.0,111.0,25.0,0.33,9.0,1.0,32.0,15.0,0.36,164.0,0.68,1.0,2.0,156.0,28.0,1.0,5.0,0.0,28.0,10.0,42.0
2014.0,5.0,16.0,21.0,17.0,0.38,262.0,0.77,2.0,4.0,85.0,22.0,0.66,10.0,2.0,33.0,22.0,0.41,231.0,0.54,1.0,2.0,91.0,26.0,1.0,3.0,2.0,27.0,24.0,31.0
2014.0,5.0,2.0,7.0,27.0,0.33,284.0,0.56,1.0,1.0,176.0,36.0,0.75,7.0,0.0,29.0,22.0,0.57,261.0,0.65,0.0,3.0,149.0,30.0,1.0,7.0,0.0,31.0,29.0,28.0
2014.0,5.0,29.0,26.0,29.0,0.5,341.0,0.59,0.0,4.0,125.0,23.0,0.75,10.0,3.0,33.0,22.0,0.53,207.0,0.64,1.0,0.0,145.0,33.0,0.33,4.0,2.0,27.0,28.0,34.0
2014.0,5.0,20.0,25.0,20.0,0.15,307.0,0.64,1.0,1.0,90.0,21.0,0.33,8.0,0.0,28.0,22.0,0.6,193.0,0.63,0.0,1.0,124.0,34.0,0.75,3.0,2.0,32.0,20.0,30.0
2014.0,5.0,23.0,22.0,20.0,0.33,248.0,0.59,1.0,1.0,66.0,21.0,1.0,15.0,0.0,27.0,34.0,0.46,371.0,0.61,3.0,0.0,140.0,29.0,0.6,6.0,0.0,39.0,31.0,37.0
2014.0,5.0,4.0,24.0,15.0,0.3,154.0,0.64,1.0,0.0,176.0,31.0,0.66,5.0,0.0,31.0,24.0,0.57,316.0,0.68,1.0,1.0,140.0,33.0,0.33,7.0,2.0,36.0,17.0,20.0
2014.0,5.0,8.0,17.0,19.0,0.31,294.0,0.69,1.0,2.0,49.0,22.0,0.33,11.0,0.0,32.0,13.0,0.09,204.0,0.58,1.0,6.0,69.0,20.0,1.0,8.0,1.0,28.0,17.0,14.0
2014.0,5.0,0.0,5.0,15.0,0.09,197.0,0.57,1.0,4.0,90.0,15.0,0.33,5.0,2.0,21.0,26.0,0.46,305.0,0.65,2.0,1.0,127.0,30.0,0.4,6.0,2.0,39.0,13.0,20.0
2014.0,5.0,3.0,6.0,20.0,0.5,261.0,0.72,0.0,4.0,111.0,28.0,0.25,7.0,1.0,35.0,12.0,0.25,187.0,0.61,2.0,1.0,56.0,15.0,0.0,4.0,0.0,25.0,17.0,9.0
2014.0,5.0,28.0,12.0,9.0,0.18,178.0,0.35,0.0,3.0,37.0,19.0,0.5,3.0,0.0,25.0,24.0,0.43,476.0,0.65,2.0,1.0,92.0,28.0,1.0,7.0,0.0,35.0,20.0,41.0
2014.0,5.0,13.0,30.0,14.0,0.54,158.0,0.53,1.0,0.0,107.0,20.0,1.0,4.0,0.0,24.0,22.0,0.37,186.0,0.51,0.0,3.0,171.0,40.0,0.25,2.0,0.0,36.0,17.0,22.0
2014.0,5.0,11.0,15.0,11.0,0.08,60.0,0.38,1.0,2.0,91.0,21.0,0.0,12.0,1.0,21.0,21.0,0.66,277.0,0.71,1.0,3.0,162.0,40.0,0.8,5.0,0.0,39.0,0.0,31.0
2014.0,5.0,1.0,10.0,17.0,0.0,241.0,0.62,0.0,1.0,79.0,18.0,0.5,4.0,3.0,21.0,30.0,0.37,285.0,0.65,0.0,1.0,220.0,46.0,0.5,12.0,0.0,39.0,17.0,43.0
2014.0,5.0,31.0,27.0,20.0,0.35,178.0,0.75,0.0,3.0,225.0,36.0,0.6,13.0,0.0,35.0,14.0,0.25,275.0,0.58,0.0,1.0,32.0,17.0,0.5,3.0,0.0,25.0,27.0,17.0
2014.0,6.0,5.0,4.0,27.0,0.5,363.0,0.56,1.0,3.0,93.0,35.0,0.6,5.0,1.0,37.0,18.0,0.12,196.0,0.65,0.0,5.0,136.0,24.0,1.0,5.0,2.0,23.0,33.0,28.0
2014.0,6.0,6.0,7.0,27.0,0.53,297.0,0.69,1.0,6.0,82.0,23.0,1.0,6.0,1.0,31.0,14.0,0.27,220.0,0.6,0.0,3.0,70.0,24.0,0.33,5.0,0.0,29.0,14.0,16.0
2014.0,6.0,0.0,23.0,23.0,0.53,306.0,0.75,0.0,0.0,169.0,35.0,1.0,8.0,1.0,32.0,22.0,0.16,277.0,0.54,1.0,5.0,87.0,18.0,0.5,5.0,0.0,28.0,48.0,17.0
2014.0,6.0,12.0,11.0,21.0,0.43,221.0,0.66,0.0,2.0,138.0,33.0,0.66,11.0,0.0,34.0,15.0,0.35,173.0,0.53,1.0,4.0,31.0,15.0,0.66,2.0,1.0,26.0,31.0,17.0
2014.0,6.0,17.0,19.0,18.0,0.07,155.0,0.57,0.0,4.0,100.0,28.0,0.66,5.0,0.0,32.0,15.0,0.21,143.0,0.62,3.0,8.0,69.0,18.0,0.0,9.0,0.0,28.0,17.0,3.0
2014.0,6.0,10.0,8.0,22.0,0.46,346.0,0.72,0.0,2.0,50.0,27.0,0.66,9.0,0.0,30.0,19.0,0.53,268.0,0.63,1.0,5.0,68.0,23.0,1.0,8.0,2.0,30.0,37.0,22.0
2014.0,6.0,21.0,1.0,29.0,0.47,284.0,0.63,1.0,0.0,147.0,34.0,0.57,8.0,0.0,40.0,29.0,0.62,320.0,0.76,2.0,1.0,193.0,31.0,0.5,13.0,0.0,36.0,37.0,37.0
2014.0,6.0,3.0,2.0,22.0,0.37,221.0,0.5,1.0,2.0,138.0,32.0,0.0,6.0,0.0,33.0,19.0,0.36,210.0,0.47,0.0,1.0,158.0,38.0,1.0,6.0,1.0,27.0,10.0,31.0
2014.0,6.0,18.0,9.0,27.0,0.47,248.0,0.57,0.0,3.0,121.0,34.0,0.6,4.0,0.0,37.0,19.0,0.4,237.0,0.64,2.0,1.0,112.0,23.0,0.75,5.0,1.0,23.0,27.0,24.0
2014.0,6.0,15.0,14.0,24.0,0.57,307.0,0.62,0.0,1.0,116.0,33.0,0.75,7.0,0.0,37.0,17.0,0.61,282.0,0.52,1.0,0.0,114.0,20.0,1.0,11.0,0.0,23.0,31.0,28.0
2014.0,6.0,16.0,20.0,23.0,0.46,375.0,0.68,0.0,2.0,103.0,29.0,0.6,7.0,0.0,36.0,12.0,0.3,245.0,0.51,1.0,4.0,42.0,13.0,0.0,6.0,0.0,24.0,27.0,13.0
2014.0,6.0,24.0,31.0,23.0,0.58,239.0,0.65,0.0,1.0,162.0,36.0,0.75,6.0,2.0,38.0,9.0,0.38,126.0,0.5,1.0,2.0,80.0,18.0,0.33,9.0,0.0,22.0,30.0,23.0
2014.0,6.0,27.0,28.0,21.0,0.2,335.0,0.63,3.0,2.0,72.0,17.0,0.5,6.0,1.0,26.0,19.0,0.41,243.0,0.63,0.0,1.0,74.0,23.0,0.0,14.0,0.0,34.0,20.0,30.0
2014.0,6.0,25.0,26.0,12.0,0.14,168.0,0.6,0.0,8.0,86.0,24.0,0.0,10.0,1.0,28.0,24.0,0.3,245.0,0.61,2.0,1.0,203.0,36.0,0.5,3.0,0.0,32.0,0.0,27.0
2014.0,6.0,30.0,29.0,17.0,0.42,343.0,0.62,0.0,0.0,89.0,30.0,0.5,5.0,1.0,29.0,19.0,0.35,216.0,0.5,1.0,5.0,93.0,24.0,1.0,8.0,0.0,31.0,31.0,17.0
2014.0,7.0,11.0,10.0,28.0,0.56,205.0,0.58,0.0,3.0,218.0,43.0,0.5,7.0,0.0,41.0,16.0,0.46,260.0,0.54,0.0,1.0,63.0,15.0,0.5,9.0,0.0,19.0,25.0,27.0
2014.0,7.0,20.0,0.0,16.0,0.26,186.0,0.65,0.0,5.0,68.0,16.0,0.5,7.0,1.0,27.0,23.0,0.36,248.0,0.64,2.0,1.0,123.0,36.0,0.5,9.0,1.0,33.0,7.0,29.0
2014.0,7.0,7.0,27.0,14.0,0.27,160.0,0.65,1.0,1.0,76.0,22.0,0.5,11.0,1.0,31.0,16.0,0.27,251.0,0.75,1.0,3.0,100.0,26.0,0.0,7.0,1.0,29.0,17.0,19.0
2014.0,7.0,31.0,29.0,25.0,0.5,292.0,0.63,0.0,3.0,171.0,29.0,0.6,10.0,0.0,32.0,18.0,0.44,173.0,0.85,0.0,0.0,102.0,27.0,1.0,2.0,0.0,28.0,26.0,28.0
2014.0,7.0,2.0,6.0,13.0,0.23,197.0,0.39,1.0,3.0,69.0,30.0,0.0,8.0,2.0,28.0,20.0,0.31,151.0,0.54,3.0,2.0,185.0,35.0,0.4,3.0,0.0,32.0,6.0,24.0
2014.0,7.0,1.0,5.0,8.0,0.07,103.0,0.47,0.0,4.0,32.0,12.0,0.0,4.0,0.0,20.0,27.0,0.38,335.0,0.64,0.0,2.0,171.0,34.0,0.5,8.0,2.0,40.0,0.0,27.0
2014.0,7.0,19.0,8.0,16.0,0.31,118.0,0.57,2.0,5.0,158.0,29.0,0.5,7.0,0.0,32.0,22.0,0.33,255.0,0.72,1.0,6.0,118.0,19.0,0.33,8.0,3.0,28.0,16.0,17.0
2014.0,7.0,9.0,16.0,24.0,0.36,256.0,0.78,0.0,4.0,137.0,33.0,0.5,7.0,0.0,37.0,14.0,0.41,172.0,0.61,1.0,3.0,52.0,14.0,0.66,2.0,2.0,23.0,27.0,14.0
2014.0,7.0,22.0,17.0,25.0,0.25,335.0,0.62,1.0,1.0,73.0,21.0,0.33,12.0,1.0,28.0,21.0,0.46,285.0,0.67,2.0,3.0,59.0,24.0,0.5,9.0,0.0,32.0,23.0,24.0
2014.0,7.0,21.0,18.0,23.0,0.33,223.0,0.56,1.0,3.0,108.0,25.0,0.66,9.0,0.0,30.0,22.0,0.36,241.0,0.79,0.0,2.0,122.0,30.0,0.75,5.0,0.0,30.0,17.0,38.0
2014.0,7.0,13.0,15.0,22.0,0.5,211.0,0.67,0.0,3.0,154.0,39.0,0.66,7.0,0.0,39.0,19.0,0.3,182.0,0.54,1.0,2.0,69.0,16.0,0.5,4.0,0.0,21.0,23.0,20.0
2014.0,7.0,28.0,14.0,25.0,0.6,242.0,0.7,1.0,1.0,123.0,37.0,1.0,6.0,0.0,37.0,13.0,0.33,164.0,0.57,0.0,1.0,56.0,19.0,0.5,8.0,0.0,23.0,24.0,13.0
2014.0,7.0,25.0,24.0,20.0,0.38,248.0,0.63,0.0,0.0,104.0,26.0,1.0,6.0,2.0,26.0,20.0,0.64,267.0,0.73,1.0,2.0,156.0,35.0,1.0,6.0,0.0,34.0,21.0,31.0
2014.0,7.0,30.0,12.0,22.0,0.23,248.0,0.58,1.0,6.0,62.0,18.0,0.33,6.0,0.0,32.0,23.0,0.55,304.0,0.81,0.0,2.0,115.0,27.0,1.0,8.0,0.0,28.0,17.0,42.0
2014.0,7.0,4.0,3.0,20.0,0.33,261.0,0.65,1.0,1.0,132.0,30.0,0.66,4.0,2.0,28.0,18.0,0.35,252.0,0.7,0.0,3.0,76.0,25.0,0.66,6.0,1.0,32.0,23.0,30.0
2014.0,8.0,15.0,12.0,22.0,0.4,245.0,0.73,2.0,2.0,61.0,15.0,1.0,7.0,0.0,29.0,27.0,0.61,286.0,0.71,0.0,0.0,139.0,30.0,1.0,9.0,0.0,31.0,21.0,35.0
2014.0,8.0,17.0,20.0,22.0,0.53,325.0,0.51,1.0,0.0,60.0,23.0,0.33,8.0,0.0,31.0,22.0,0.5,213.0,0.74,1.0,2.0,78.0,26.0,1.0,5.0,0.0,29.0,22.0,21.0
2014.0,8.0,29.0,13.0,13.0,0.27,116.0,0.6,1.0,7.0,84.0,19.0,0.33,8.0,0.0,24.0,23.0,0.5,215.0,0.86,0.0,2.0,140.0,33.0,0.66,7.0,1.0,36.0,7.0,34.0
2014.0,8.0,4.0,7.0,24.0,0.43,193.0,0.54,0.0,5.0,212.0,40.0,0.5,4.0,0.0,35.0,13.0,0.16,290.0,0.65,1.0,2.0,36.0,13.0,0.5,6.0,1.0,25.0,30.0,16.0
2014.0,8.0,19.0,23.0,22.0,0.4,235.0,0.57,0.0,1.0,97.0,22.0,0.5,6.0,0.0,31.0,15.0,0.08,159.0,0.67,1.0,5.0,66.0,23.0,1.0,8.0,1.0,30.0,19.0,13.0
2014.0,8.0,31.0,21.0,19.0,0.36,191.0,0.62,1.0,1.0,119.0,26.0,0.0,7.0,1.0,29.0,17.0,0.2,152.0,0.54,1.0,3.0,114.0,31.0,0.0,4.0,1.0,31.0,13.0,9.0
2014.0,8.0,0.0,1.0,18.0,0.38,187.0,0.5,2.0,1.0,107.0,26.0,0.5,7.0,0.0,29.0,19.0,0.57,239.0,0.75,1.0,2.0,111.0,34.0,0.6,6.0,1.0,31.0,24.0,27.0
2014.0,8.0,9.0,6.0,17.0,0.41,178.0,0.55,1.0,3.0,148.0,24.0,0.25,7.0,0.0,28.0,19.0,0.4,201.0,0.52,2.0,4.0,176.0,30.0,0.0,6.0,1.0,32.0,27.0,13.0
2014.0,8.0,16.0,10.0,27.0,0.36,231.0,0.6,1.0,3.0,153.0,26.0,1.0,5.0,1.0,27.0,32.0,0.63,365.0,0.86,0.0,1.0,122.0,32.0,0.57,7.0,0.0,33.0,23.0,51.0
